,Date,LastTransaction,Max,Min,Avg,%Prom,Amount,BEST,Total
0,07.11.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
1,06.11.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
2,05.11.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
3,04.11.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
4,01.11.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
5,31.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
6,30.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
7,29.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
8,28.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
9,25.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
10,24.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
11,22.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
12,21.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
13,18.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
14,17.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
15,16.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
16,15.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
17,14.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
18,10.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
19,09.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
20,08.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
21,07.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
22,04.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
23,03.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
24,02.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
25,01.10.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
26,30.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
27,27.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
28,26.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
29,25.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
30,24.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
31,23.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
32,20.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
33,19.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
34,18.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
35,17.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
36,16.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
37,13.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
38,12.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
39,11.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
40,10.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
41,06.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
42,05.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
43,04.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
44,03.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
45,02.9.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
46,30.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
47,29.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
48,27.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
49,26.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
50,23.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
51,22.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
52,21.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
53,20.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
54,19.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
55,16.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
56,15.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
57,14.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
58,13.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
59,12.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
60,09.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
61,08.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
62,07.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
63,06.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
64,05.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
65,01.8.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
66,31.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
67,30.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
68,29.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
69,26.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
70,25.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
71,24.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
72,23.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
73,22.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
74,19.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
75,18.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
76,17.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
77,16.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
78,15.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
79,12.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
80,11.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
81,10.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
82,09.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
83,08.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
84,05.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
85,04.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
86,03.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
87,02.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
88,01.7.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
89,28.6.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
90,27.6.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
91,26.6.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
92,25.6.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
93,24.6.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
94,20.6.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
95,19.6.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
96,18.6.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
97,17.6.2024,"615,00",0.0,0.0,"615,00","0,00",0,0,0
